ano,id_municipio,cnae_divisao,vinculos_ativos
2008,3304557,42,40612
2008,3304557,43,30211
2008,3304557,45,27019
2008,3304557,46,65875
2008,3304557,47,266042
2008,3304557,49,76364
2008,3304557,50,7676
2008,3304557,51,5465
2008,3304557,52,24279
2008,3304557,53,13852
2008,3304557,55,16012
2008,3304557,56,99127
2008,3304557,58,11939
2008,3304557,59,2856
2008,3304557,60,12328
2008,3304557,61,19988
2008,3304557,62,19296
2008,3304557,63,4618
2008,3304557,64,40003
2008,3304557,65,18977
2008,3304557,66,8518
2008,3304557,68,7652
2008,3304557,69,19012
2008,3304557,70,14479
2008,3304557,71,25843
2008,3304557,72,8121
2008,3304557,73,4188
2008,3304557,74,4287
2008,3304557,75,479
2008,3304557,77,10300
2008,3304557,78,47592
2008,3304557,79,5923
2008,3304557,80,45256
2008,3304557,81,117576
2008,3304557,82,72861
2008,3304557,84,423880
2008,3304557,85,99268
2008,3304557,86,82847
2008,3304557,87,2520
2008,3304557,88,3663
2008,3304557,90,1937
2008,3304557,91,512
2008,3304557,92,1012
2008,3304557,93,18569
2008,3304557,94,55211
2008,3304557,95,8617
2008,3304557,96,25959
2008,3304557,97,189
2008,3304557,99,329
2009,3304557,01,673
2009,3304557,02,105
2009,3304557,03,568
2009,3304557,05,3
2009,3304557,06,1383
2009,3304557,07,2885
2009,3304557,08,300
2009,3304557,09,14640
2009,3304557,10,15594
2009,3304557,11,4990
2009,3304557,12,1105
2009,3304557,13,2478
2009,3304557,14,20337
2009,3304557,15,1588
2009,3304557,16,612
2009,3304557,17,3114
2009,3304557,18,7407
2009,3304557,19,812
2009,3304557,20,8153
2009,3304557,21,7022
2009,3304557,22,10009
2009,3304557,23,4707
2009,3304557,24,5232
2009,3304557,25,8187
2009,3304557,26,2664
2009,3304557,27,2287
2009,3304557,28,7929
2009,3304557,29,1498
2009,3304557,30,4594
2009,3304557,31,1819
2009,3304557,32,3744
2009,3304557,33,7918
2009,3304557,35,7549
2009,3304557,36,7306
2009,3304557,37,625
2009,3304557,38,17989
2009,3304557,39,54
2009,3304557,41,31275
2009,3304557,42,59021
2009,3304557,43,31002
2009,3304557,45,27684
2009,3304557,46,68651
2009,3304557,47,271425
2009,3304557,49,79309
2009,3304557,50,6410
2009,3304557,51,6341
2009,3304557,52,27760
2009,3304557,53,11949
2009,3304557,55,16302
2009,3304557,56,100813
2009,3304557,58,9538
2009,3304557,59,3137
2009,3304557,60,12689
2009,3304557,61,20820
2009,3304557,62,20859
2009,3304557,63,3696
2009,3304557,64,40309
2009,3304557,65,18269
2009,3304557,66,8592
2009,3304557,68,8138
2009,3304557,69,22279
2009,3304557,70,14270
2009,3304557,71,28509
2009,3304557,72,6965
2009,3304557,73,4307
2009,3304557,74,4741
2009,3304557,75,504
2009,3304557,77,10500
2009,3304557,78,50510
2009,3304557,79,6020
2009,3304557,80,46361
2009,3304557,81,123795
2009,3304557,82,73250
2009,3304557,84,456126
2009,3304557,85,102606
2009,3304557,86,89588
2009,3304557,87,2976
2009,3304557,88,3599
2009,3304557,90,1960
2009,3304557,91,993
2009,3304557,92,762
2009,3304557,93,19871
2009,3304557,94,51847
2009,3304557,95,9960
2009,3304557,96,26725
2009,3304557,97,147
2009,3304557,99,293
2010,3304557,01,806
2010,3304557,02,73
2010,3304557,03,564
2010,3304557,05,8
2010,3304557,06,2075
2010,3304557,07,3418
2010,3304557,08,368
2010,3304557,09,2562
2010,3304557,10,16868
2010,3304557,11,5499
2010,3304557,12,1153
2010,3304557,13,3040
2010,3304557,14,21425
2010,3304557,15,2879
2010,3304557,16,585
2010,3304557,17,2987
2010,3304557,18,7889
2010,3304557,19,14553
2010,3304557,20,8486
2010,3304557,21,7218
2010,3304557,22,10948
2010,3304557,23,5393
2010,3304557,24,6847
2010,3304557,25,8577
2010,3304557,26,2926
2010,3304557,27,2558
2010,3304557,28,8402
2010,3304557,29,1515
2010,3304557,30,5741
2010,3304557,31,2139
2010,3304557,32,4096
2010,3304557,33,8970
2010,3304557,35,7703
2010,3304557,36,7260
2010,3304557,37,583
2010,3304557,38,21999
2010,3304557,39,57
2010,3304557,41,39799
2010,3304557,42,53407
2010,3304557,43,36572
2010,3304557,45,29370
2010,3304557,46,71232
2010,3304557,47,284373
2010,3304557,49,83317
2010,3304557,50,7500
2010,3304557,51,6686
2010,3304557,52,30851
2010,3304557,53,12152
2010,3304557,55,16919
2010,3304557,56,107906
2010,3304557,58,9435
2010,3304557,59,3344
2010,3304557,60,14028
2010,3304557,61,20927
2010,3304557,62,23250
2010,3304557,63,4203
2010,3304557,64,41567
2010,3304557,65,19262
2010,3304557,66,9955
2010,3304557,68,8736
2010,3304557,69,23245
2010,3304557,70,14095
2010,3304557,71,30423
2010,3304557,72,7670
2010,3304557,73,4721
2010,3304557,74,4710
2010,3304557,75,499
2010,3304557,77,11807
2010,3304557,78,55013
2010,3304557,79,5946
2010,3304557,80,52361
2010,3304557,81,127429
2010,3304557,82,81017
2010,3304557,84,457480
2010,3304557,85,108951
2010,3304557,86,90088
2010,3304557,87,3300
2010,3304557,88,3746
2010,3304557,90,2507
2010,3304557,91,1017
2010,3304557,92,696
2010,3304557,93,19953
2010,3304557,94,61463
2010,3304557,95,10448
2010,3304557,96,26531
2010,3304557,97,108
2010,3304557,99,426
2011,3304557,01,908
2011,3304557,02,211
2011,3304557,03,632
2011,3304557,05,9
2011,3304557,06,3207
2011,3304557,07,4647
2011,3304557,08,383
2011,3304557,09,3250
2011,3304557,10,16101
2011,3304557,11,5059
2011,3304557,12,1053
2011,3304557,13,2581
2011,3304557,14,23307
2011,3304557,15,3231
2011,3304557,16,641
2011,3304557,17,2877
2011,3304557,18,8535
2011,3304557,19,14534
2011,3304557,20,8002
2011,3304557,21,7307
2011,3304557,22,11547
2011,3304557,23,5334
2011,3304557,24,6594
2011,3304557,25,9233
2011,3304557,26,2469
2011,3304557,27,2166
2011,3304557,28,9183
2011,3304557,29,1395
2011,3304557,30,6205
2011,3304557,31,2143
2011,3304557,32,4507
2011,3304557,33,9251
2011,3304557,35,10193
2011,3304557,36,7127
2011,3304557,37,555
2011,3304557,38,24641
2011,3304557,39,39
2011,3304557,41,42063
2011,3304557,42,62124
2011,3304557,43,40762
2011,3304557,45,30072
2011,3304557,46,74881
2011,3304557,47,296334
2011,3304557,49,86745
2011,3304557,50,8777
2011,3304557,51,7478
2011,3304557,52,30210
2011,3304557,53,13514
2011,3304557,55,17676
2011,3304557,56,115772
2011,3304557,58,9446
2011,3304557,59,3663
2011,3304557,60,14601
2011,3304557,61,26840
2011,3304557,62,23506
2011,3304557,63,7666
2011,3304557,64,41984
2011,3304557,65,19766
2011,3304557,66,9767
2011,3304557,68,9806
2011,3304557,69,26365
2011,3304557,70,12631
2011,3304557,71,37174
2011,3304557,72,5326
2011,3304557,73,5387
2011,3304557,74,9968
2011,3304557,75,511
2011,3304557,77,12193
2011,3304557,78,46945
2011,3304557,79,6524
2011,3304557,80,54238
2011,3304557,81,154092
2011,3304557,82,84560
2011,3304557,84,484140
2011,3304557,85,113546
2011,3304557,86,97944
2011,3304557,87,6809
2011,3304557,88,5415
2011,3304557,90,2544
2011,3304557,91,982
2011,3304557,92,631
2011,3304557,93,21928
2011,3304557,94,55710
2011,3304557,95,11806
2011,3304557,96,27402
2011,3304557,97,129
2011,3304557,99,252
2012,3304557,01,748
2012,3304557,02,193
2012,3304557,03,559
2012,3304557,05,3
2012,3304557,06,3364
2012,3304557,07,4793
2012,3304557,08,390
2012,3304557,09,3929
2012,3304557,10,12447
2012,3304557,11,6895
2012,3304557,12,1041
2012,3304557,13,2380
2012,3304557,14,22834
2012,3304557,15,2907
2012,3304557,16,659
2012,3304557,17,2548
2012,3304557,18,8659
2012,3304557,19,15484
2012,3304557,20,8062
2012,3304557,21,7531
2012,3304557,22,11043
2012,3304557,23,5334
2012,3304557,24,6962
2012,3304557,25,8765
2012,3304557,26,2324
2012,3304557,27,2482
2012,3304557,28,8720
2012,3304557,29,1011
2012,3304557,30,7209
2012,3304557,31,2137
2012,3304557,32,4726
2012,3304557,33,10606
2012,3304557,35,11361
2012,3304557,36,7077
2012,3304557,37,649
2012,3304557,38,24737
2012,3304557,39,8
2012,3304557,41,46694
2012,3304557,42,63910
2012,3304557,43,43796
2012,3304557,45,30261
2012,3304557,46,79161
2012,3304557,47,311332
2012,3304557,49,93421
2012,3304557,50,10146
2012,3304557,51,8590
2012,3304557,52,32685
2012,3304557,53,13661
2012,3304557,55,18716
2012,3304557,56,120370
2012,3304557,58,9235
2012,3304557,59,3952
2012,3304557,60,14833
2012,3304557,61,24565
2012,3304557,62,27195
2012,3304557,63,5862
2012,3304557,64,42989
2012,3304557,65,19839
2012,3304557,66,9739
2012,3304557,68,11085
2012,3304557,69,26147
2012,3304557,70,15368
2012,3304557,71,39110
2012,3304557,72,5469
2012,3304557,73,5376
2012,3304557,74,10465
2012,3304557,75,552
2012,3304557,77,14114
2012,3304557,78,68473
2012,3304557,79,6782
2012,3304557,80,54188
2012,3304557,81,138208
2012,3304557,82,77361
2012,3304557,84,481068
2012,3304557,85,117134
2012,3304557,86,108902
2012,3304557,87,7531
2012,3304557,88,6839
2012,3304557,90,2408
2012,3304557,91,929
2012,3304557,92,602
2012,3304557,93,22739
2012,3304557,94,57579
2012,3304557,95,13212
2012,3304557,96,28358
2012,3304557,97,168
2012,3304557,99,348
2013,3304557,01,865
2013,3304557,02,245
2013,3304557,03,541
2013,3304557,05,5
2013,3304557,06,2984
2013,3304557,07,4374
2013,3304557,08,354
2013,3304557,09,4762
2013,3304557,10,16666
2013,3304557,11,6721
2013,3304557,12,922
2013,3304557,13,2726
2013,3304557,14,22087
2013,3304557,15,2655
2013,3304557,16,666
2013,3304557,17,2467
2013,3304557,18,8696
2013,3304557,19,15920
2013,3304557,20,8165
2013,3304557,21,7849
2013,3304557,22,11209
2013,3304557,23,4978
2013,3304557,24,7063
2013,3304557,25,9394
2013,3304557,26,2397
2013,3304557,27,3054
2013,3304557,28,8127
2013,3304557,29,1193
2013,3304557,30,5866
2013,3304557,31,2083
2013,3304557,32,4373
2013,3304557,33,13559
2013,3304557,35,8823
2013,3304557,36,6987
2013,3304557,37,1356
2013,3304557,38,23648
2013,3304557,39,44
2013,3304557,41,50137
2013,3304557,42,63257
2013,3304557,43,50845
2013,3304557,45,30427
2013,3304557,46,80506
2013,3304557,47,316411
2013,3304557,49,92885
2013,3304557,50,11303
2013,3304557,51,8715
2013,3304557,52,30984
2013,3304557,53,13273
2013,3304557,55,20440
2013,3304557,56,126862
2013,3304557,58,8590
2013,3304557,59,3965
2013,3304557,60,14155
2013,3304557,61,26869
2013,3304557,62,30696
2013,3304557,63,6798
2013,3304557,64,41197
2013,3304557,65,19973
2013,3304557,66,9262
2013,3304557,68,12322
2013,3304557,69,27087
2013,3304557,70,13804
2013,3304557,71,39542
2013,3304557,72,6087
2013,3304557,73,5738
2013,3304557,74,6925
2013,3304557,75,617
2013,3304557,77,14344
2013,3304557,78,47357
2013,3304557,79,6846
2013,3304557,80,54321
2013,3304557,81,137880
2013,3304557,82,93634
2013,3304557,84,483975
2013,3304557,85,121103
2013,3304557,86,116032
2013,3304557,87,8329
2013,3304557,88,6080
2013,3304557,90,2647
2013,3304557,91,1002
2013,3304557,92,667
2013,3304557,93,24301
2013,3304557,94,62558
2013,3304557,95,10275
2013,3304557,96,28242
2013,3304557,97,201
2013,3304557,99,1647
2014,3304557,01,628
2014,3304557,02,201
2014,3304557,03,639
2014,3304557,05,7
2014,3304557,06,2955
2014,3304557,07,3624
2014,3304557,08,389
2014,3304557,09,4990
2014,3304557,10,17251
2014,3304557,11,6325
2014,3304557,12,983
2014,3304557,13,2638
2014,3304557,14,21535
2014,3304557,15,2467
2014,3304557,16,804
2014,3304557,17,2288
2014,3304557,18,8559
2014,3304557,19,15665
2014,3304557,20,8237
2014,3304557,21,8082
2014,3304557,22,11694
2014,3304557,23,4962
2014,3304557,24,7087
2014,3304557,25,8371
2014,3304557,26,2898
2014,3304557,27,3054
2014,3304557,28,7483
2014,3304557,29,1423
2014,3304557,30,5399
2014,3304557,31,2159
2014,3304557,32,4659
2014,3304557,33,16361
2014,3304557,35,8257
2014,3304557,36,6865
2014,3304557,37,1440
2014,3304557,38,23833
2014,3304557,39,15
2014,3304557,41,48885
2014,3304557,42,73689
2014,3304557,43,56422
2014,3304557,45,30657
2014,3304557,46,80543
2014,3304557,47,319070
2014,3304557,49,94182
2014,3304557,50,11388
2014,3304557,51,8615
2014,3304557,52,32806
2014,3304557,53,13149
2014,3304557,55,21109
2014,3304557,56,130381
2014,3304557,58,8337
2014,3304557,59,3909
2014,3304557,60,14617
2014,3304557,61,25328
2014,3304557,62,30556
2014,3304557,63,6946
2014,3304557,64,39703
2014,3304557,65,19903
2014,3304557,66,8836
2014,3304557,68,10967
2014,3304557,69,27095
2014,3304557,70,13754
2014,3304557,71,36359
2014,3304557,72,6355
2014,3304557,73,5601
2014,3304557,74,6544
2014,3304557,75,632
2014,3304557,77,14816
2014,3304557,78,60811
2014,3304557,79,6851
2014,3304557,80,55501
2014,3304557,81,139780
2014,3304557,82,96558
2014,3304557,84,465605
2014,3304557,85,132898
2014,3304557,86,123446
2014,3304557,87,4556
2014,3304557,88,7294
2014,3304557,90,2641
2014,3304557,91,852
2014,3304557,92,639
2014,3304557,93,25231
2014,3304557,94,69075
2014,3304557,95,8433
2014,3304557,96,27624
2014,3304557,97,190
2014,3304557,99,710
2015,3304557,01,653
2015,3304557,02,174
2015,3304557,03,476
2015,3304557,05,6
2015,3304557,06,2911
2015,3304557,07,2737
2015,3304557,08,352
2015,3304557,09,4013
2015,3304557,10,16812
2015,3304557,11,6539
2015,3304557,12,1040
2015,3304557,13,2158
2015,3304557,14,18445
2015,3304557,15,2311
2015,3304557,16,567
2015,3304557,17,2234
2015,3304557,18,7992
2015,3304557,19,15197
2015,3304557,20,7122
2015,3304557,21,7861
2015,3304557,22,10023
2015,3304557,23,5106
2015,3304557,24,7078
2015,3304557,25,7021
2015,3304557,26,2180
2015,3304557,27,2320
2015,3304557,28,6520
2015,3304557,29,1226
2015,3304557,30,1957
2015,3304557,31,2027
2015,3304557,32,4315
2015,3304557,33,11037
2015,3304557,35,8056
2015,3304557,36,6676
2015,3304557,37,1393
2015,3304557,38,23053
2015,3304557,39,19
2015,3304557,41,44562
2015,3304557,42,71994
2015,3304557,43,50857
2015,3304557,45,28756
2015,3304557,46,76274
2015,3304557,47,306230
2015,3304557,49,88566
2015,3304557,50,11567
2015,3304557,51,8320
2015,3304557,52,29513
2015,3304557,53,11427
2015,3304557,55,22061
2015,3304557,56,127168
2015,3304557,58,6986
2015,3304557,59,3693
2015,3304557,60,14247
2015,3304557,61,24016
2015,3304557,62,27345
2015,3304557,63,8270
2015,3304557,64,38980
2015,3304557,65,19864
2015,3304557,66,8705
2015,3304557,68,11625
2015,3304557,69,27377
2015,3304557,70,17495
2015,3304557,71,30799
2015,3304557,72,6053
2015,3304557,73,5142
2015,3304557,74,5145
2015,3304557,75,685
2015,3304557,77,15415
2015,3304557,78,45779
2015,3304557,79,6224
2015,3304557,80,56049
2015,3304557,81,142000
2015,3304557,82,80099
2015,3304557,84,435749
2015,3304557,85,136829
2015,3304557,86,124462
2015,3304557,87,4211
2015,3304557,88,7974
2015,3304557,90,2645
2015,3304557,91,1074
2015,3304557,92,656
2015,3304557,93,26856
2015,3304557,94,65636
2015,3304557,95,8497
2015,3304557,96,26250
2015,3304557,97,178
2015,3304557,99,806
2016,3304557,01,647
2016,3304557,02,158
2016,3304557,03,481
2016,3304557,05,5
2016,3304557,06,2610
2016,3304557,07,2392
2016,3304557,08,289
2016,3304557,09,3228
2016,3304557,10,14852
2016,3304557,11,6560
2016,3304557,12,1042
2016,3304557,13,2280
2016,3304557,14,16561
2016,3304557,15,2230
2016,3304557,16,473
2016,3304557,17,1679
2016,3304557,18,7317
2016,3304557,19,14776
2016,3304557,20,7513
2016,3304557,21,7524
2016,3304557,22,10208
2016,3304557,23,4469
2016,3304557,24,6780
2016,3304557,25,5736
2016,3304557,26,1963
2016,3304557,27,1832
2016,3304557,28,5336
2016,3304557,29,936
2016,3304557,30,995
2016,3304557,31,1775
2016,3304557,32,4277
2016,3304557,33,7817
2016,3304557,35,8390
2016,3304557,36,6116
2016,3304557,37,1124
2016,3304557,38,22603
2016,3304557,39,23
2016,3304557,41,29460
2016,3304557,42,37430
2016,3304557,43,41327
2016,3304557,45,27965
2016,3304557,46,76567
2016,3304557,47,299113
2016,3304557,49,84782
2016,3304557,50,10969
2016,3304557,51,7918
2016,3304557,52,27055
2016,3304557,53,11428
2016,3304557,55,22832
2016,3304557,56,122287
2016,3304557,58,6031
2016,3304557,59,3688
2016,3304557,60,13969
2016,3304557,61,20947
2016,3304557,62,26185
2016,3304557,63,7563
2016,3304557,64,36988
2016,3304557,65,19370
2016,3304557,66,8644
2016,3304557,68,10887
2016,3304557,69,26438
2016,3304557,70,14577
2016,3304557,71,22754
2016,3304557,72,5455
2016,3304557,73,4246
2016,3304557,74,3645
2016,3304557,75,764
2016,3304557,77,14831
2016,3304557,78,42062
2016,3304557,79,5190
2016,3304557,80,51940
2016,3304557,81,139659
2016,3304557,82,69692
2016,3304557,84,442363
2016,3304557,85,137708
2016,3304557,86,126072
2016,3304557,87,6189
2016,3304557,88,7669
2016,3304557,90,2104
2016,3304557,91,1043
2016,3304557,92,627
2016,3304557,93,24086
2016,3304557,94,62644
2016,3304557,95,7603
2016,3304557,96,24704
2016,3304557,97,104
2016,3304557,99,733
2017,3304557,01,655
2017,3304557,02,136
2017,3304557,03,432
2017,3304557,05,4
2017,3304557,06,2298
2017,3304557,07,2262
2017,3304557,08,235
2017,3304557,09,3206
2017,3304557,10,13591
2017,3304557,11,6153
2017,3304557,12,438
2017,3304557,13,2253
2017,3304557,14,15463
2017,3304557,15,1939
2017,3304557,16,478
2017,3304557,17,1657
2017,3304557,18,6687
2017,3304557,19,12612
2017,3304557,20,6459
2017,3304557,21,6948
2017,3304557,22,9820
2017,3304557,23,3954
2017,3304557,24,6630
2017,3304557,25,5086
2017,3304557,26,1916
2017,3304557,27,1487
2017,3304557,28,4854
2017,3304557,29,775
2017,3304557,30,659
2017,3304557,31,1642
2017,3304557,32,4112
2017,3304557,33,7010
2017,3304557,35,8704
2017,3304557,36,5665
2017,3304557,37,1100
2017,3304557,38,22159
2017,3304557,39,4
2017,3304557,41,22941
2017,3304557,42,37222
2017,3304557,43,34505
2017,3304557,45,26848
2017,3304557,46,74863
2017,3304557,47,291800
2017,3304557,49,76333
2017,3304557,50,10514
2017,3304557,51,7428
2017,3304557,52,25426
2017,3304557,53,10583
2017,3304557,55,20388
2017,3304557,56,117229
2017,3304557,58,5932
2017,3304557,59,3370
2017,3304557,60,14244
2017,3304557,61,20786
2017,3304557,62,23507
2017,3304557,63,6637
2017,3304557,64,35460
2017,3304557,65,19301
2017,3304557,66,9219
2017,3304557,68,10973
2017,3304557,69,25352
2017,3304557,70,17774
2017,3304557,71,20690
2017,3304557,72,4940
2017,3304557,73,4722
2017,3304557,74,3757
2017,3304557,75,875
2017,3304557,77,14082
2017,3304557,78,39843
2017,3304557,79,4932
2017,3304557,80,46659
2017,3304557,81,131403
2017,3304557,82,72119
2017,3304557,84,443930
2017,3304557,85,141764
2017,3304557,86,125527
2017,3304557,87,8460
2017,3304557,88,7076
2017,3304557,90,1983
2017,3304557,91,945
2017,3304557,92,598
2017,3304557,93,23450
2017,3304557,94,59716
2017,3304557,95,7292
2017,3304557,96,21279
2017,3304557,97,133
2017,3304557,99,399
2018,3304557,01,806
2018,3304557,02,109
2018,3304557,03,344
2018,3304557,05,105
2018,3304557,06,2819
2018,3304557,07,1607
2018,3304557,08,245
2018,3304557,09,2983
2018,3304557,10,12279
2018,3304557,11,6016
2018,3304557,12,474
2018,3304557,13,2207
2018,3304557,14,15344
2018,3304557,15,1617
2018,3304557,16,436
2018,3304557,17,1651
2018,3304557,18,6239
2018,3304557,19,13616
2018,3304557,20,5536
2018,3304557,21,5663
2018,3304557,22,9700
2018,3304557,23,3831
2018,3304557,24,5962
2018,3304557,25,4690
2018,3304557,26,1662
2018,3304557,27,1422
2018,3304557,28,4827
2018,3304557,29,753
2018,3304557,30,609
2018,3304557,31,1489
2018,3304557,32,3877
2018,3304557,33,7105
2018,3304557,35,9213
2018,3304557,36,5624
2018,3304557,37,1279
2018,3304557,38,22382
2018,3304557,39,9
2018,3304557,41,20678
2018,3304557,42,36741
2018,3304557,43,33604
2018,3304557,45,27195
2018,3304557,46,71995
2018,3304557,47,289366
2018,3304557,49,72948
2018,3304557,50,10847
2018,3304557,51,7095
2018,3304557,52,26065
2018,3304557,53,9993
2018,3304557,55,19487
2018,3304557,56,114367
2018,3304557,58,5527
2018,3304557,59,3437
2018,3304557,60,13830
2018,3304557,61,21284
2018,3304557,62,24692
2018,3304557,63,6954
2018,3304557,64,35153
2018,3304557,65,19574
2018,3304557,66,10149
2018,3304557,68,11776
2018,3304557,69,24976
2018,3304557,70,15101
2018,3304557,71,23257
2018,3304557,72,5652
2018,3304557,73,5297
2018,3304557,74,4526
2018,3304557,75,1002
2018,3304557,77,11666
2018,3304557,78,44359
2018,3304557,79,4837
2018,3304557,80,46813
2018,3304557,81,131963
2018,3304557,82,68776
2018,3304557,84,421110
2018,3304557,85,141053
2018,3304557,86,123075
2018,3304557,87,7730
2018,3304557,88,7714
2018,3304557,90,1708
2018,3304557,91,926
2018,3304557,92,595
2018,3304557,93,24066
2018,3304557,94,66508
2018,3304557,95,6797
2018,3304557,96,18885
2018,3304557,97,82
2018,3304557,99,393
2019,3304557,01,621
2019,3304557,02,250
2019,3304557,03,73
2019,3304557,05,4
2019,3304557,06,4089
2019,3304557,07,1682
2019,3304557,08,211
2019,3304557,09,3370
2019,3304557,10,14655
2019,3304557,11,5932
2019,3304557,12,453
2019,3304557,13,2019
2019,3304557,14,13681
2019,3304557,15,1497
2019,3304557,16,347
2019,3304557,17,1343
2019,3304557,18,5310
2019,3304557,19,13769
2019,3304557,20,4622
2019,3304557,21,6415
2019,3304557,22,8104
2019,3304557,23,3645
2019,3304557,24,6182
2019,3304557,25,4294
2019,3304557,26,1332
2019,3304557,27,1231
2019,3304557,28,4606
2019,3304557,29,867
2019,3304557,30,837
2019,3304557,31,1366
2019,3304557,32,3688
2019,3304557,33,7863
2019,3304557,35,9469
2019,3304557,36,5489
2019,3304557,37,1368
2019,3304557,38,22132
2019,3304557,39,6
2019,3304557,41,21230
2019,3304557,42,30848
2019,3304557,43,35088
2019,3304557,45,25463
2019,3304557,46,69111
2019,3304557,47,279121
2019,3304557,49,72229
2019,3304557,50,8148
2019,3304557,51,6812
2019,3304557,52,24790
2019,3304557,53,9576
2019,3304557,55,20064
2019,3304557,56,114240
2019,3304557,58,5773
2019,3304557,59,3878
2019,3304557,60,12615
2019,3304557,61,21777
2019,3304557,62,25899
2019,3304557,63,5544
2019,3304557,64,35248
2019,3304557,65,19514
2019,3304557,66,12837
2019,3304557,68,10740
2019,3304557,69,24546
2019,3304557,70,14469
2019,3304557,71,23303
2019,3304557,72,10566
2019,3304557,73,6715
2019,3304557,74,6360
2019,3304557,75,1115
2019,3304557,77,10921
2019,3304557,78,45720
2019,3304557,79,4957
2019,3304557,80,47611
2019,3304557,81,129550
2019,3304557,82,64423
2019,3304557,84,409424
2019,3304557,85,138612
2019,3304557,86,109865
2019,3304557,87,4293
2019,3304557,88,7833
2019,3304557,90,1910
2019,3304557,91,1089
2019,3304557,92,598
2019,3304557,93,22139
2019,3304557,94,55229
2019,3304557,95,6456
2019,3304557,96,16423
2019,3304557,97,60
2019,3304557,99,306
2020,3304557,01,660
2020,3304557,02,319
2020,3304557,03,308
2020,3304557,05,4
2020,3304557,06,3990
2020,3304557,07,1642
2020,3304557,08,208
2020,3304557,09,3331
2020,3304557,10,11270
2020,3304557,11,5620
2020,3304557,12,342
2020,3304557,13,2021
2020,3304557,14,13576
2020,3304557,15,1185
2020,3304557,16,308
2020,3304557,17,1182
2020,3304557,18,5031
2020,3304557,19,12959
2020,3304557,20,4216
2020,3304557,21,6438
2020,3304557,22,8383
2020,3304557,23,3804
2020,3304557,24,6970
2020,3304557,25,4155
2020,3304557,26,1241
2020,3304557,27,1184
2020,3304557,28,4315
2020,3304557,29,845
2020,3304557,30,781
2020,3304557,31,1239
2020,3304557,32,3055
2020,3304557,33,6744
2020,3304557,35,9588
2020,3304557,36,5293
2020,3304557,37,1244
2020,3304557,38,22331
2020,3304557,39,9
2020,3304557,41,22221
2020,3304557,42,28715
2020,3304557,43,33238
2020,3304557,45,22840
2020,3304557,46,66041
2020,3304557,47,261833
2020,3304557,49,64871
2020,3304557,50,6927
2020,3304557,51,5417
2020,3304557,52,21311
2020,3304557,53,9569
2020,3304557,55,14280
2020,3304557,56,91500
2020,3304557,58,5602
2020,3304557,59,3670
2020,3304557,60,12855
2020,3304557,61,22945
2020,3304557,62,25175
2020,3304557,63,6825
2020,3304557,64,29132
2020,3304557,65,20151
2020,3304557,66,15320
2020,3304557,68,10303
2020,3304557,69,23670
2020,3304557,70,13688
2020,3304557,71,20355
2020,3304557,72,10033
2020,3304557,73,6614
2020,3304557,74,7534
2020,3304557,75,1377
2020,3304557,77,9252
2020,3304557,78,45621
2020,3304557,79,3497
2020,3304557,80,44112
2020,3304557,81,129654
2020,3304557,82,63850
2020,3304557,84,382473
2020,3304557,85,134669
2020,3304557,86,110194
2020,3304557,87,8018
2020,3304557,88,6646
2020,3304557,90,1329
2020,3304557,91,889
2020,3304557,92,573
2020,3304557,93,18580
2020,3304557,94,55096
2020,3304557,95,5989
2020,3304557,96,13692
2020,3304557,97,36
2020,3304557,99,242
2021,3304557,01,851
2021,3304557,02,100
2021,3304557,03,353
2021,3304557,05,4
2021,3304557,06,5786
2021,3304557,07,1599
2021,3304557,08,217
2021,3304557,09,3479
2021,3304557,10,10864
2021,3304557,11,5544
2021,3304557,12,272
2021,3304557,13,2050
2021,3304557,14,13219
2021,3304557,15,1210
2021,3304557,16,271
2021,3304557,17,1453
2021,3304557,18,4843
2021,3304557,19,12977
2021,3304557,20,3930
2021,3304557,21,6347
2021,3304557,22,8194
2021,3304557,23,4252
2021,3304557,24,7073
2021,3304557,25,4314
2021,3304557,26,1376
2021,3304557,27,1104
2021,3304557,28,4151
2021,3304557,29,733
2021,3304557,30,839
2021,3304557,31,1294
2021,3304557,32,3227
2021,3304557,33,7369
2021,3304557,35,9785
2021,3304557,36,6064
2021,3304557,37,1051
2021,3304557,38,22442
2021,3304557,39,10
2021,3304557,41,23436
2021,3304557,42,23704
2021,3304557,43,37948
2021,3304557,45,23000
2021,3304557,46,69464
2021,3304557,47,264357
2021,3304557,49,62143
2021,3304557,50,7952
2021,3304557,51,5514
2021,3304557,52,24582
2021,3304557,53,9096
2021,3304557,55,15995
2021,3304557,56,93515
2021,3304557,58,5490
2021,3304557,59,4030
2021,3304557,60,11765
2021,3304557,61,20085
2021,3304557,62,26622
2021,3304557,63,7426
2021,3304557,64,33815
2021,3304557,65,18722
2021,3304557,66,18849
2021,3304557,68,10927
2021,3304557,69,23710
2021,3304557,70,16006
2021,3304557,71,23183
2021,3304557,72,9189
2021,3304557,73,7097
2021,3304557,74,7200
2021,3304557,75,1630
2021,3304557,77,10762
2021,3304557,78,46706
2021,3304557,79,3487
2021,3304557,80,44655
2021,3304557,81,127208
2021,3304557,82,72922
2021,3304557,84,373115
2021,3304557,85,131333
2021,3304557,86,119378
2021,3304557,87,4580
2021,3304557,88,6163
2021,3304557,90,1516
2021,3304557,91,834
2021,3304557,92,495
2021,3304557,93,18746
2021,3304557,94,62512
2021,3304557,95,6569
2021,3304557,96,13082
