ano,mes,id_municipio,cnae_divisao,saldo_municipio,fonte
2011,11,3106200,71,282,antigo
2011,11,3106200,72,-54,antigo
2011,11,3106200,73,55,antigo
2011,11,3106200,74,137,antigo
2011,11,3106200,75,7,antigo
2011,11,3106200,77,96,antigo
2011,11,3106200,78,589,antigo
2011,11,3106200,79,8,antigo
2011,11,3106200,80,122,antigo
2011,11,3106200,81,935,antigo
2011,11,3106200,82,1217,antigo
2011,11,3106200,84,-99,antigo
2011,11,3106200,85,27,antigo
2011,11,3106200,86,100,antigo
2011,11,3106200,87,-5,antigo
2011,11,3106200,88,151,antigo
2011,11,3106200,90,0,antigo
2011,11,3106200,91,7,antigo
2011,11,3106200,92,1,antigo
2011,11,3106200,93,29,antigo
2011,11,3106200,94,55,antigo
2011,11,3106200,95,41,antigo
2011,11,3106200,96,94,antigo
2011,11,3106200,97,-13,antigo
2011,11,3106200,99,1,antigo
2011,12,3106200,01,-31,antigo
2011,12,3106200,02,-4,antigo
2011,12,3106200,06,4,antigo
2011,12,3106200,07,28,antigo
2011,12,3106200,08,-3,antigo
2011,12,3106200,09,-21,antigo
2011,12,3106200,10,-50,antigo
2011,12,3106200,11,-25,antigo
2011,12,3106200,13,-43,antigo
2011,12,3106200,14,-33,antigo
2011,12,3106200,15,-77,antigo
2011,12,3106200,16,1,antigo
2011,12,3106200,17,1,antigo
2011,12,3106200,18,-42,antigo
2011,12,3106200,20,-14,antigo
2011,12,3106200,21,-12,antigo
2011,12,3106200,22,-49,antigo
2011,12,3106200,23,3,antigo
2011,12,3106200,24,-109,antigo
2011,12,3106200,25,-59,antigo
2011,12,3106200,26,4,antigo
2011,12,3106200,27,-10,antigo
2011,12,3106200,28,-15,antigo
2011,12,3106200,29,41,antigo
2011,12,3106200,30,-1,antigo
2011,12,3106200,31,-26,antigo
2011,12,3106200,32,-39,antigo
2011,12,3106200,33,-6,antigo
2011,12,3106200,35,-10,antigo
2011,12,3106200,36,-48,antigo
2011,12,3106200,37,-1,antigo
2011,12,3106200,38,6,antigo
2011,12,3106200,41,-2154,antigo
2011,12,3106200,42,-4225,antigo
2011,12,3106200,43,-778,antigo
2011,12,3106200,45,-88,antigo
2011,12,3106200,46,-220,antigo
2011,12,3106200,47,-8,antigo
2011,12,3106200,49,206,antigo
2011,12,3106200,51,43,antigo
2011,12,3106200,52,-34,antigo
2011,12,3106200,53,13,antigo
2011,12,3106200,55,-62,antigo
2011,12,3106200,56,-262,antigo
2011,12,3106200,58,-52,antigo
2011,12,3106200,59,55,antigo
2011,12,3106200,60,-3,antigo
2011,12,3106200,61,3,antigo
2011,12,3106200,62,12,antigo
2011,12,3106200,63,-176,antigo
2011,12,3106200,64,51,antigo
2011,12,3106200,65,-10,antigo
2011,12,3106200,66,-43,antigo
2011,12,3106200,68,-36,antigo
2011,12,3106200,69,-44,antigo
2011,12,3106200,70,-52,antigo
2011,12,3106200,71,-111,antigo
2011,12,3106200,72,-32,antigo
2011,12,3106200,73,-41,antigo
2011,12,3106200,74,-154,antigo
2011,12,3106200,75,-1,antigo
2011,12,3106200,77,-64,antigo
2011,12,3106200,78,68,antigo
2011,12,3106200,79,-77,antigo
2011,12,3106200,80,705,antigo
2011,12,3106200,81,385,antigo
2011,12,3106200,82,80,antigo
2011,12,3106200,84,-102,antigo
2011,12,3106200,85,-2346,antigo
2011,12,3106200,86,27,antigo
2011,12,3106200,87,-23,antigo
2011,12,3106200,88,-84,antigo
2011,12,3106200,90,-31,antigo
2011,12,3106200,91,0,antigo
2011,12,3106200,92,1,antigo
2011,12,3106200,93,-50,antigo
2011,12,3106200,94,-479,antigo
2011,12,3106200,95,7,antigo
2011,12,3106200,96,-51,antigo
2011,12,3106200,97,-2,antigo
2012,1,3106200,01,-5,antigo
2012,1,3106200,02,1,antigo
2012,1,3106200,03,1,antigo
2012,1,3106200,07,32,antigo
2012,1,3106200,08,3,antigo
2012,1,3106200,09,0,antigo
2012,1,3106200,10,-30,antigo
2012,1,3106200,11,7,antigo
2012,1,3106200,13,6,antigo
2012,1,3106200,14,7,antigo
2012,1,3106200,15,10,antigo
2012,1,3106200,16,2,antigo
2012,1,3106200,17,8,antigo
2012,1,3106200,18,-1,antigo
2012,1,3106200,20,35,antigo
2012,1,3106200,21,3,antigo
2012,1,3106200,22,2,antigo
2012,1,3106200,23,2,antigo
2012,1,3106200,24,49,antigo
2012,1,3106200,25,53,antigo
2012,1,3106200,26,25,antigo
2012,1,3106200,27,16,antigo
2012,1,3106200,28,22,antigo
2012,1,3106200,29,-8,antigo
2012,1,3106200,30,-1,antigo
2012,1,3106200,31,-9,antigo
2012,1,3106200,32,67,antigo
2012,1,3106200,33,33,antigo
2012,1,3106200,35,-7,antigo
2012,1,3106200,36,73,antigo
2012,1,3106200,37,2,antigo
2012,1,3106200,38,16,antigo
2012,1,3106200,41,1732,antigo
2012,1,3106200,42,1507,antigo
2012,1,3106200,43,125,antigo
2012,1,3106200,45,188,antigo
2012,1,3106200,46,85,antigo
2012,1,3106200,47,-1281,antigo
2012,1,3106200,49,272,antigo
2012,1,3106200,51,43,antigo
2012,1,3106200,52,-63,antigo
2012,1,3106200,53,-22,antigo
2012,1,3106200,55,-2,antigo
2012,1,3106200,56,71,antigo
2012,1,3106200,58,26,antigo
2012,1,3106200,59,5,antigo
2012,1,3106200,60,-12,antigo
2012,1,3106200,61,61,antigo
2012,1,3106200,62,-10,antigo
2012,1,3106200,63,26,antigo
2012,1,3106200,64,-26,antigo
2012,1,3106200,65,6,antigo
2012,1,3106200,66,-66,antigo
2012,1,3106200,68,58,antigo
2012,1,3106200,69,186,antigo
2012,1,3106200,70,136,antigo
2012,1,3106200,71,209,antigo
2012,1,3106200,72,-18,antigo
2012,1,3106200,73,56,antigo
2012,1,3106200,74,-9,antigo
2012,1,3106200,75,-6,antigo
2012,1,3106200,77,-28,antigo
2012,1,3106200,78,92,antigo
2012,1,3106200,79,-4,antigo
2012,1,3106200,80,196,antigo
2012,1,3106200,81,-62,antigo
2012,1,3106200,82,1230,antigo
2012,1,3106200,84,-6,antigo
2012,1,3106200,85,-408,antigo
2012,1,3106200,86,47,antigo
2012,1,3106200,87,20,antigo
2012,1,3106200,88,-30,antigo
2012,1,3106200,90,-10,antigo
2012,1,3106200,91,-1,antigo
2012,1,3106200,92,-1,antigo
2012,1,3106200,93,31,antigo
2012,1,3106200,94,84,antigo
2012,1,3106200,95,-14,antigo
2012,1,3106200,96,-1,antigo
2012,1,3106200,97,-3,antigo
2012,2,3106200,01,-18,antigo
2012,2,3106200,02,0,antigo
2012,2,3106200,06,0,antigo
2012,2,3106200,07,24,antigo
2012,2,3106200,08,-1,antigo
2012,2,3106200,09,1,antigo
2012,2,3106200,10,-3,antigo
2012,2,3106200,11,-1,antigo
2012,2,3106200,13,19,antigo
2012,2,3106200,14,-23,antigo
2012,2,3106200,15,18,antigo
2012,2,3106200,16,-3,antigo
2012,2,3106200,17,0,antigo
2012,2,3106200,18,-29,antigo
2012,2,3106200,20,18,antigo
2012,2,3106200,21,2,antigo
2012,2,3106200,22,30,antigo
2012,2,3106200,23,0,antigo
2012,2,3106200,24,52,antigo
2012,2,3106200,25,7,antigo
2012,2,3106200,26,-14,antigo
2012,2,3106200,27,60,antigo
2012,2,3106200,28,-16,antigo
2012,2,3106200,29,-20,antigo
2012,2,3106200,30,0,antigo
2012,2,3106200,31,8,antigo
2012,2,3106200,32,-18,antigo
2012,2,3106200,33,10,antigo
2012,2,3106200,35,-11,antigo
2012,2,3106200,36,-32,antigo
2012,2,3106200,37,5,antigo
2012,2,3106200,38,-10,antigo
2012,2,3106200,41,1118,antigo
2012,2,3106200,42,1024,antigo
2012,2,3106200,43,184,antigo
2012,2,3106200,45,-8,antigo
2012,2,3106200,46,83,antigo
2012,2,3106200,47,-76,antigo
2012,2,3106200,49,118,antigo
2012,2,3106200,51,8,antigo
2012,2,3106200,52,-111,antigo
2012,2,3106200,53,18,antigo
2012,2,3106200,55,-8,antigo
2012,2,3106200,56,90,antigo
2012,2,3106200,58,20,antigo
2012,2,3106200,59,-20,antigo
2012,2,3106200,60,-33,antigo
2012,2,3106200,61,37,antigo
2012,2,3106200,62,129,antigo
2012,2,3106200,63,4,antigo
2012,2,3106200,64,40,antigo
2012,2,3106200,65,20,antigo
2012,2,3106200,66,92,antigo
2012,2,3106200,68,69,antigo
2012,2,3106200,69,57,antigo
2012,2,3106200,70,2,antigo
2012,2,3106200,71,-11,antigo
2012,2,3106200,72,-2,antigo
2012,2,3106200,73,-3,antigo
2012,2,3106200,74,-17,antigo
2012,2,3106200,75,5,antigo
2012,2,3106200,77,58,antigo
2012,2,3106200,78,71,antigo
2012,2,3106200,79,22,antigo
2012,2,3106200,80,203,antigo
2012,2,3106200,81,11,antigo
2012,2,3106200,82,1434,antigo
2012,2,3106200,84,-76,antigo
2012,2,3106200,85,1803,antigo
2012,2,3106200,86,212,antigo
2012,2,3106200,87,15,antigo
2012,2,3106200,88,24,antigo
2012,2,3106200,90,24,antigo
2012,2,3106200,91,2,antigo
2012,2,3106200,92,0,antigo
2012,2,3106200,93,25,antigo
2012,2,3106200,94,-68,antigo
2012,2,3106200,95,38,antigo
2012,2,3106200,96,-27,antigo
2012,2,3106200,97,-6,antigo
2012,2,3106200,99,2,antigo
2012,3,3106200,01,-26,antigo
2012,3,3106200,02,-7,antigo
2012,3,3106200,06,2,antigo
2012,3,3106200,07,36,antigo
2012,3,3106200,08,-4,antigo
2012,3,3106200,09,10,antigo
2012,3,3106200,10,-52,antigo
2012,3,3106200,11,-28,antigo
2012,3,3106200,13,-27,antigo
2012,3,3106200,14,-7,antigo
2012,3,3106200,15,-28,antigo
2012,3,3106200,16,-10,antigo
2012,3,3106200,17,3,antigo
2012,3,3106200,18,-11,antigo
2012,3,3106200,19,-1,antigo
2012,3,3106200,20,-21,antigo
2012,3,3106200,21,-11,antigo
2012,3,3106200,22,-35,antigo
2012,3,3106200,23,-33,antigo
2012,3,3106200,24,-15,antigo
2012,3,3106200,25,-4,antigo
2012,3,3106200,26,-1,antigo
2012,3,3106200,27,41,antigo
2012,3,3106200,28,12,antigo
2012,3,3106200,29,-160,antigo
2012,3,3106200,30,1,antigo
2012,3,3106200,31,-5,antigo
2012,3,3106200,32,-8,antigo
2012,3,3106200,33,-25,antigo
2012,3,3106200,35,1,antigo
2012,3,3106200,36,-45,antigo
2012,3,3106200,37,-6,antigo
2012,3,3106200,38,-10,antigo
2012,3,3106200,41,1021,antigo
2012,3,3106200,42,1697,antigo
2012,3,3106200,43,-105,antigo
2012,3,3106200,45,71,antigo
2012,3,3106200,46,7,antigo
2012,3,3106200,47,-474,antigo
2012,3,3106200,49,151,antigo
2012,3,3106200,51,19,antigo
2012,3,3106200,52,16,antigo
2012,3,3106200,53,-23,antigo
2012,3,3106200,55,-11,antigo
2012,3,3106200,56,-209,antigo
2012,3,3106200,58,1,antigo
2012,3,3106200,59,25,antigo
2012,3,3106200,60,1,antigo
2012,3,3106200,61,25,antigo
2012,3,3106200,62,-817,antigo
2012,3,3106200,63,-21,antigo
2012,3,3106200,64,7,antigo
2012,3,3106200,65,29,antigo
2012,3,3106200,66,22,antigo
2012,3,3106200,68,12,antigo
2012,3,3106200,69,32,antigo
2012,3,3106200,70,-13,antigo
2012,3,3106200,71,-169,antigo
2012,3,3106200,72,-7,antigo
2012,3,3106200,73,-4,antigo
2012,3,3106200,74,32,antigo
2012,3,3106200,75,0,antigo
2012,3,3106200,77,106,antigo
2012,3,3106200,78,474,antigo
2012,3,3106200,79,15,antigo
2012,3,3106200,80,197,antigo
2012,3,3106200,81,406,antigo
2012,3,3106200,82,790,antigo
2012,3,3106200,84,-46,antigo
2012,3,3106200,85,976,antigo
2012,3,3106200,86,265,antigo
2012,3,3106200,87,-1,antigo
2012,3,3106200,88,11,antigo
2012,3,3106200,90,-1,antigo
2012,3,3106200,91,5,antigo
2012,3,3106200,92,-1,antigo
2012,3,3106200,93,-3,antigo
2012,3,3106200,94,55,antigo
2012,3,3106200,95,8,antigo
2012,3,3106200,96,55,antigo
2012,3,3106200,97,1,antigo
2012,4,3106200,01,-19,antigo
2012,4,3106200,02,3,antigo
2012,4,3106200,07,34,antigo
2012,4,3106200,08,-11,antigo
2012,4,3106200,09,-4,antigo
2012,4,3106200,10,33,antigo
2012,4,3106200,11,-28,antigo
2012,4,3106200,13,7,antigo
2012,4,3106200,14,-25,antigo
2012,4,3106200,15,-12,antigo
2012,4,3106200,16,-6,antigo
2012,4,3106200,17,9,antigo
2012,4,3106200,18,33,antigo
2012,4,3106200,19,-1,antigo
2012,4,3106200,20,20,antigo
2012,4,3106200,21,13,antigo
2012,4,3106200,22,32,antigo
2012,4,3106200,23,9,antigo
2012,4,3106200,24,5,antigo
2012,4,3106200,25,-26,antigo
2012,4,3106200,26,21,antigo
2012,4,3106200,27,9,antigo
2012,4,3106200,28,-16,antigo
2012,4,3106200,29,-37,antigo
2012,4,3106200,30,1,antigo
2012,4,3106200,31,11,antigo
2012,4,3106200,32,-19,antigo
2012,4,3106200,33,-21,antigo
2012,4,3106200,35,-11,antigo
2012,4,3106200,36,-18,antigo
2012,4,3106200,37,3,antigo
2012,4,3106200,38,10,antigo
2012,4,3106200,41,291,antigo
2012,4,3106200,42,1885,antigo
2012,4,3106200,43,184,antigo
2012,4,3106200,45,80,antigo
2012,4,3106200,46,33,antigo
2012,4,3106200,47,339,antigo
2012,4,3106200,49,53,antigo
2012,4,3106200,51,11,antigo
2012,4,3106200,52,53,antigo
2012,4,3106200,53,8,antigo
2012,4,3106200,55,16,antigo
2012,4,3106200,56,-47,antigo
2012,4,3106200,58,35,antigo
2012,4,3106200,59,10,antigo
2012,4,3106200,60,8,antigo
2012,4,3106200,61,66,antigo
2012,4,3106200,62,66,antigo
2012,4,3106200,63,40,antigo
2012,4,3106200,64,23,antigo
2012,4,3106200,65,1,antigo
2012,4,3106200,66,2,antigo
2012,4,3106200,68,68,antigo
2012,4,3106200,69,120,antigo
2012,4,3106200,70,48,antigo
2012,4,3106200,71,265,antigo
2012,4,3106200,72,20,antigo
2012,4,3106200,73,12,antigo
2012,4,3106200,74,59,antigo
2012,4,3106200,75,2,antigo
2012,4,3106200,77,121,antigo
2012,4,3106200,78,208,antigo
2012,4,3106200,79,47,antigo
2012,4,3106200,80,195,antigo
2012,4,3106200,81,315,antigo
2012,4,3106200,82,1630,antigo
2012,4,3106200,84,49,antigo
2012,4,3106200,85,381,antigo
2012,4,3106200,86,153,antigo
2012,4,3106200,87,17,antigo
2012,4,3106200,88,84,antigo
2012,4,3106200,90,83,antigo
2012,4,3106200,91,1,antigo
2012,4,3106200,92,0,antigo
2012,4,3106200,93,13,antigo
2012,4,3106200,94,226,antigo
2012,4,3106200,95,38,antigo
2012,4,3106200,96,55,antigo
2012,4,3106200,97,-2,antigo
2012,5,3106200,01,19,antigo
2012,5,3106200,02,2,antigo
2012,5,3106200,03,1,antigo
2012,5,3106200,06,1,antigo
2012,5,3106200,07,20,antigo
2012,5,3106200,08,-8,antigo
2012,5,3106200,09,-1,antigo
2012,5,3106200,10,17,antigo
2012,5,3106200,11,16,antigo
2012,5,3106200,13,-17,antigo
2012,5,3106200,14,-17,antigo
2012,5,3106200,15,-7,antigo
2012,5,3106200,16,2,antigo
2012,5,3106200,17,18,antigo
2012,5,3106200,18,-14,antigo
2012,5,3106200,19,-2,antigo
2012,5,3106200,20,-18,antigo
2012,5,3106200,21,28,antigo
2012,5,3106200,22,15,antigo
2012,5,3106200,23,21,antigo
2012,5,3106200,24,-31,antigo
2012,5,3106200,25,-43,antigo
2012,5,3106200,26,12,antigo
2012,5,3106200,27,-35,antigo
2012,5,3106200,28,9,antigo
2012,5,3106200,29,-93,antigo
2012,5,3106200,30,4,antigo
2012,5,3106200,31,-13,antigo
2012,5,3106200,32,11,antigo
2012,5,3106200,33,57,antigo
2012,5,3106200,35,-27,antigo
2012,5,3106200,36,13,antigo
2012,5,3106200,37,3,antigo
2012,5,3106200,38,-25,antigo
2012,5,3106200,41,-336,antigo
2012,5,3106200,42,1949,antigo
2012,5,3106200,43,154,antigo
2012,5,3106200,45,-119,antigo
2012,5,3106200,46,46,antigo
2012,5,3106200,47,633,antigo
2012,5,3106200,49,-21,antigo
2012,5,3106200,50,1,antigo
2012,5,3106200,51,20,antigo
2012,5,3106200,52,-35,antigo
2012,5,3106200,53,2,antigo
2012,5,3106200,55,74,antigo
2012,5,3106200,56,-98,antigo
2012,5,3106200,58,-38,antigo
2012,5,3106200,59,3,antigo
2012,5,3106200,60,13,antigo
2012,5,3106200,61,56,antigo
2012,5,3106200,62,-55,antigo
2012,5,3106200,63,-10,antigo
2012,5,3106200,64,-4,antigo
2012,5,3106200,65,19,antigo
2012,5,3106200,66,35,antigo
2012,5,3106200,68,62,antigo
2012,5,3106200,69,22,antigo
2012,5,3106200,70,-2,antigo
2012,5,3106200,71,183,antigo
2012,5,3106200,72,-10,antigo
2012,5,3106200,73,15,antigo
2012,5,3106200,74,14,antigo
2012,5,3106200,75,6,antigo
2012,5,3106200,77,33,antigo
2012,5,3106200,78,-341,antigo
2012,5,3106200,79,13,antigo
2012,5,3106200,80,409,antigo
2012,5,3106200,81,122,antigo
2012,5,3106200,82,139,antigo
2012,5,3106200,84,36,antigo
2012,5,3106200,85,250,antigo
2012,5,3106200,86,151,antigo
2012,5,3106200,87,7,antigo
2012,5,3106200,88,-37,antigo
2012,5,3106200,90,14,antigo
2012,5,3106200,91,7,antigo
2012,5,3106200,92,-1,antigo
2012,5,3106200,93,34,antigo
2012,5,3106200,94,54,antigo
2012,5,3106200,95,4,antigo
2012,5,3106200,96,-4,antigo
2012,5,3106200,97,2,antigo
2012,6,3106200,01,-5,antigo
2012,6,3106200,02,-1,antigo
2012,6,3106200,03,1,antigo
2012,6,3106200,06,2,antigo
2012,6,3106200,07,31,antigo
2012,6,3106200,08,-14,antigo
2012,6,3106200,09,1,antigo
2012,6,3106200,10,12,antigo
2012,6,3106200,11,10,antigo
2012,6,3106200,13,-6,antigo
2012,6,3106200,14,-70,antigo
2012,6,3106200,15,-34,antigo
2012,6,3106200,16,15,antigo
2012,6,3106200,17,7,antigo
2012,6,3106200,18,-30,antigo
2012,6,3106200,20,-50,antigo
2012,6,3106200,21,6,antigo
2012,6,3106200,22,-22,antigo
2012,6,3106200,23,-33,antigo
2012,6,3106200,24,-64,antigo
2012,6,3106200,25,-24,antigo
2012,6,3106200,26,-11,antigo
2012,6,3106200,27,-19,antigo
2012,6,3106200,28,-54,antigo
2012,6,3106200,29,-59,antigo
2012,6,3106200,30,3,antigo
2012,6,3106200,31,47,antigo
2012,6,3106200,32,-28,antigo
2012,6,3106200,33,10,antigo
2012,6,3106200,35,-4,antigo
2012,6,3106200,36,-6,antigo
2012,6,3106200,37,4,antigo
2012,6,3106200,38,2,antigo
2012,6,3106200,41,-429,antigo
2012,6,3106200,42,1213,antigo
2012,6,3106200,43,47,antigo
2012,6,3106200,45,-13,antigo
2012,6,3106200,46,64,antigo
2012,6,3106200,47,392,antigo
2012,6,3106200,49,-62,antigo
2012,6,3106200,51,14,antigo
2012,6,3106200,52,7,antigo
2012,6,3106200,53,-25,antigo
2012,6,3106200,55,11,antigo
2012,6,3106200,56,467,antigo
2012,6,3106200,58,-37,antigo
2012,6,3106200,59,20,antigo
2012,6,3106200,60,25,antigo
2012,6,3106200,61,-136,antigo
2012,6,3106200,62,66,antigo
2012,6,3106200,63,-47,antigo
2012,6,3106200,64,20,antigo
2012,6,3106200,65,-6,antigo
2012,6,3106200,66,13,antigo
2012,6,3106200,68,82,antigo
2012,6,3106200,69,53,antigo
2012,6,3106200,70,161,antigo
2012,6,3106200,71,133,antigo
2012,6,3106200,72,15,antigo
2012,6,3106200,73,-57,antigo
2012,6,3106200,74,27,antigo
2012,6,3106200,75,-7,antigo
2012,6,3106200,77,12,antigo
2012,6,3106200,78,-240,antigo
2012,6,3106200,79,-30,antigo
2012,6,3106200,80,147,antigo
2012,6,3106200,81,-129,antigo
2012,6,3106200,82,-253,antigo
2012,6,3106200,84,27,antigo
2012,6,3106200,85,-525,antigo
2012,6,3106200,86,115,antigo
2012,6,3106200,87,49,antigo
2012,6,3106200,88,3,antigo
2012,6,3106200,90,30,antigo
2012,6,3106200,91,-1,antigo
2012,6,3106200,92,1,antigo
2012,6,3106200,93,25,antigo
2012,6,3106200,94,373,antigo
2012,6,3106200,95,4,antigo
2012,6,3106200,96,14,antigo
2012,6,3106200,97,0,antigo
2012,7,3106200,01,36,antigo
2012,7,3106200,02,-37,antigo
2012,7,3106200,03,3,antigo
2012,7,3106200,06,1,antigo
2012,7,3106200,07,14,antigo
2012,7,3106200,08,7,antigo
2012,7,3106200,09,6,antigo
2012,7,3106200,10,-34,antigo
2012,7,3106200,11,7,antigo
2012,7,3106200,13,-3,antigo
2012,7,3106200,14,40,antigo
2012,7,3106200,15,-21,antigo
2012,7,3106200,16,10,antigo
2012,7,3106200,17,-20,antigo
2012,7,3106200,18,25,antigo
2012,7,3106200,19,-1,antigo
2012,7,3106200,20,-7,antigo
2012,7,3106200,21,-23,antigo
2012,7,3106200,22,-17,antigo
2012,7,3106200,23,-8,antigo
2012,7,3106200,24,-61,antigo
2012,7,3106200,25,-10,antigo
2012,7,3106200,26,5,antigo
2012,7,3106200,27,-17,antigo
2012,7,3106200,28,-10,antigo
2012,7,3106200,29,235,antigo
2012,7,3106200,30,6,antigo
2012,7,3106200,31,-10,antigo
2012,7,3106200,32,26,antigo
2012,7,3106200,33,-21,antigo
2012,7,3106200,35,21,antigo
2012,7,3106200,36,-120,antigo
2012,7,3106200,37,6,antigo
2012,7,3106200,38,111,antigo
2012,7,3106200,41,785,antigo
2012,7,3106200,42,1376,antigo
2012,7,3106200,43,467,antigo
2012,7,3106200,45,38,antigo
2012,7,3106200,46,78,antigo
2012,7,3106200,47,384,antigo
2012,7,3106200,49,-14,antigo
2012,7,3106200,50,-1,antigo
2012,7,3106200,51,6,antigo
2012,7,3106200,52,62,antigo
2012,7,3106200,53,7,antigo
2012,7,3106200,55,-29,antigo
2012,7,3106200,56,6,antigo
2012,7,3106200,58,17,antigo
2012,7,3106200,59,81,antigo
2012,7,3106200,60,26,antigo
2012,7,3106200,61,-40,antigo
2012,7,3106200,62,134,antigo
2012,7,3106200,63,12,antigo
2012,7,3106200,64,41,antigo
2012,7,3106200,65,-6,antigo
2012,7,3106200,66,519,antigo
2012,7,3106200,68,30,antigo
2012,7,3106200,69,38,antigo
2012,7,3106200,70,48,antigo
2012,7,3106200,71,214,antigo
2012,7,3106200,72,-3,antigo
2012,7,3106200,73,37,antigo
2012,7,3106200,74,-24,antigo
2012,7,3106200,75,19,antigo
2012,7,3106200,77,50,antigo
2012,7,3106200,78,745,antigo
2012,7,3106200,79,5,antigo
2012,7,3106200,80,-13,antigo
2012,7,3106200,81,235,antigo
2012,7,3106200,82,-404,antigo
2012,7,3106200,84,52,antigo
2012,7,3106200,85,-834,antigo
2012,7,3106200,86,189,antigo
2012,7,3106200,87,-13,antigo
2012,7,3106200,88,1050,antigo
2012,7,3106200,90,-8,antigo
2012,7,3106200,91,3,antigo
2012,7,3106200,93,21,antigo
2012,7,3106200,94,184,antigo
2012,7,3106200,95,-20,antigo
2012,7,3106200,96,-29,antigo
2012,7,3106200,97,-6,antigo
2012,8,3106200,01,-38,antigo
2012,8,3106200,02,-21,antigo
2012,8,3106200,03,-3,antigo
2012,8,3106200,07,8,antigo
2012,8,3106200,08,4,antigo
2012,8,3106200,09,12,antigo
2012,8,3106200,10,-5,antigo
2012,8,3106200,11,4,antigo
2012,8,3106200,13,17,antigo
2012,8,3106200,14,-41,antigo
2012,8,3106200,15,28,antigo
2012,8,3106200,16,-3,antigo
2012,8,3106200,17,-10,antigo
2012,8,3106200,18,11,antigo
2012,8,3106200,20,-5,antigo
2012,8,3106200,21,2,antigo
2012,8,3106200,22,18,antigo
2012,8,3106200,23,-13,antigo
2012,8,3106200,24,-36,antigo
2012,8,3106200,25,18,antigo
2012,8,3106200,26,13,antigo
2012,8,3106200,27,79,antigo
2012,8,3106200,28,-3,antigo
2012,8,3106200,29,254,antigo
2012,8,3106200,30,1,antigo
2012,8,3106200,31,-22,antigo
2012,8,3106200,32,23,antigo
2012,8,3106200,33,40,antigo
2012,8,3106200,35,-6,antigo
2012,8,3106200,36,58,antigo
2012,8,3106200,37,0,antigo
2012,8,3106200,38,-97,antigo
2012,8,3106200,41,157,antigo
2012,8,3106200,42,-176,antigo
2012,8,3106200,43,320,antigo
2012,8,3106200,45,-147,antigo
2012,8,3106200,46,92,antigo
2012,8,3106200,47,-186,antigo
2012,8,3106200,49,-315,antigo
2012,8,3106200,51,-12,antigo
2012,8,3106200,52,-19,antigo
2012,8,3106200,53,30,antigo
2012,8,3106200,55,18,antigo
2012,8,3106200,56,-221,antigo
2012,8,3106200,58,-11,antigo
2012,8,3106200,59,-45,antigo
2012,8,3106200,60,3,antigo
2012,8,3106200,61,-29,antigo
2012,8,3106200,62,43,antigo
2012,8,3106200,63,29,antigo
2012,8,3106200,64,-120,antigo
2012,8,3106200,65,1,antigo
2012,8,3106200,66,-42,antigo
2012,8,3106200,68,38,antigo
2012,8,3106200,69,53,antigo
2012,8,3106200,70,112,antigo
2012,8,3106200,71,274,antigo
2012,8,3106200,72,-25,antigo
2012,8,3106200,73,82,antigo
2012,8,3106200,74,-35,antigo
2012,8,3106200,75,-13,antigo
2012,8,3106200,77,86,antigo
2012,8,3106200,78,335,antigo
2012,8,3106200,79,-23,antigo
2012,8,3106200,80,-11,antigo
2012,8,3106200,81,-359,antigo
2012,8,3106200,82,-219,antigo
2012,8,3106200,84,72,antigo
2012,8,3106200,85,1350,antigo
2012,8,3106200,86,268,antigo
2012,8,3106200,87,28,antigo
2012,8,3106200,88,-24,antigo
2012,8,3106200,90,6,antigo
2012,8,3106200,91,4,antigo
2012,8,3106200,93,-38,antigo
2012,8,3106200,94,297,antigo
2012,8,3106200,95,39,antigo
2012,8,3106200,96,-14,antigo
2012,8,3106200,97,-4,antigo
2012,9,3106200,01,-11,antigo
2012,9,3106200,02,-9,antigo
2012,9,3106200,03,1,antigo
2012,9,3106200,06,-6,antigo
2012,9,3106200,07,25,antigo
2012,9,3106200,08,4,antigo
2012,9,3106200,09,5,antigo
2012,9,3106200,10,124,antigo
2012,9,3106200,11,-16,antigo
2012,9,3106200,13,33,antigo
2012,9,3106200,14,13,antigo
2012,9,3106200,15,8,antigo
2012,9,3106200,16,-4,antigo
2012,9,3106200,17,10,antigo
2012,9,3106200,18,-22,antigo
2012,9,3106200,20,-10,antigo
2012,9,3106200,21,-10,antigo
2012,9,3106200,22,-7,antigo
2012,9,3106200,23,11,antigo
2012,9,3106200,24,-6,antigo
2012,9,3106200,25,104,antigo
2012,9,3106200,26,46,antigo
2012,9,3106200,27,93,antigo
2012,9,3106200,28,-47,antigo
2012,9,3106200,29,81,antigo
2012,9,3106200,30,4,antigo
2012,9,3106200,31,10,antigo
2012,9,3106200,32,7,antigo
2012,9,3106200,33,5,antigo
2012,9,3106200,35,-5,antigo
2012,9,3106200,36,79,antigo
2012,9,3106200,37,5,antigo
2012,9,3106200,38,-95,antigo
2012,9,3106200,41,258,antigo
2012,9,3106200,42,1238,antigo
2012,9,3106200,43,648,antigo
2012,9,3106200,45,158,antigo
2012,9,3106200,46,-3,antigo
2012,9,3106200,47,1074,antigo
2012,9,3106200,49,179,antigo
2012,9,3106200,50,1,antigo
2012,9,3106200,51,3,antigo
2012,9,3106200,52,-23,antigo
2012,9,3106200,53,41,antigo
2012,9,3106200,55,-14,antigo
2012,9,3106200,56,-90,antigo
2012,9,3106200,58,-6,antigo
2012,9,3106200,59,-17,antigo
